date,stock,current_price,change_pct,rsi,ema20,ema50,ema200,vwap,macd,volume,avg_volume,confidence,entry,target_1,target_2,stop_loss,trend,intraday_signal,long_term_signal,timeframe,timeframe_t2,risk_reward,rank
2026-08-08T07:09:09.749Z,IDEA,12.73,0.79,34.2,13.19,13.32,11.52,10.64,-0.041,205855564,283860330,30,12.73,12.06,11.72,13.23,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:09.935Z,PHOENIXLTD,1895.5,-0.91,39.39,1975.68,1939.92,1783.19,1743.97,-23.266,291623,679916,30,1895.5,1793.03,1741.8,1972.35,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.033Z,THERMAX,4059.9,-0.12,31.91,4385.63,4478.62,3927.92,3865.8,-58.585,184241,414480,30,4059.9,3646.78,3440.22,4369.74,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.187Z,NUVAMA,1642.7,-0.94,34.6,1786.99,1737.78,1525.47,1457.27,-37.583,208483,514720,30,1642.7,1497.4,1424.74,1751.68,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.254Z,ANGELONE,292,-1.72,32.52,309.43,317.86,292.51,271.51,-1.15,4094497,6658140,30,292,273.51,264.26,305.87,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:10.421Z,KAJARIACER,1167.3,-0.69,38.47,1200.93,1178.09,1125.41,1112.76,-9.138,204282,299189,30,1167.3,1106.96,1076.79,1212.55,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.553Z,CCL,1130,-0.78,38.65,1168.58,1158.86,1065.88,1043.53,-9.723,177800,182387,30,1130,1059.7,1024.55,1182.72,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:09.641Z,NTPC,342.5,-0.72,42.41,347.65,355.15,358.04,356.38,0.457,7012048,9467994,28,342.5,330.15,323.98,351.76,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.662Z,DMART,3900,-0.79,40.87,3982.18,4064.82,4119.86,4156.27,4.23,374241,657370,28,3900,3706.67,3610,4045,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.671Z,TATASTEEL,187.55,-0.92,46.4,188.55,192.28,190.71,188.74,0.905,9924021,21059406,28,187.55,180.14,176.44,193.11,Neutral,SELL,HOLD,4 days,1 week,1.33,24
2026-08-08T07:09:09.694Z,SBILIFE,1855.5,-1.3,52.62,1857.11,1839.32,1878.3,1895.74,1.268,474116,897374,28,1855.5,1776.93,1737.65,1914.43,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:09.784Z,IRFC,88.75,-0.6,44.69,89.25,91.86,103.6,109.85,0.387,5732015,7471463,28,88.75,85.71,84.19,91.03,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.820Z,AMBUJACEM,434,-0.57,50.28,434.25,434.2,475.92,490.5,0.412,2026621,2522216,28,434,412.56,401.84,450.08,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:09.824Z,TATACONSUM,1082.3,-0.71,44.79,1095.46,1108.7,1122.12,1141.28,0.601,879013,1434643,28,1082.3,1036.73,1013.95,1116.48,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.875Z,ICICIGI,1639,-1.15,42.46,1678.91,1724.99,1815.43,1827.36,3.224,395441,1764230,28,1639,1533.61,1480.91,1718.04,Bearish,SELL,SELL,3 days,5 days,1.33,18
2026-08-08T07:09:09.892Z,NTPCGREEN,91.5,0.19,43.34,92.4,95.05,97.67,99.48,0.059,1941963,9438321,28,91.5,87.43,85.39,94.55,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.895Z,WAAREEENER,2717,2.11,44.2,2741.01,2854.13,3007.69,3115.7,6.917,777123,940765,28,2717,2578.58,2509.37,2820.81,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.923Z,BAJAJHFL,85.79,-0.72,46.31,86.48,86.44,91.28,94.41,0.009,2173109,3131367,28,85.79,82.67,81.11,88.13,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.957Z,GICRE,357.2,-0.46,41.87,360.29,366.12,375.01,375.03,0.305,301498,469698,28,357.2,346.27,340.81,365.4,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.994Z,TIINDIA,2772,0.66,41.46,2830.75,2907.09,2869.11,2795.53,1.818,142399,277453,28,2772,2603.02,2518.53,2898.73,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:10.001Z,VMM,108.72,-0.73,40.58,111.21,114.21,122.65,128.11,0.191,7431528,10606881,28,108.72,102.9,99.99,113.09,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.076Z,HUDCO,201.04,-0.53,47.82,201.6,203.55,205.56,210.74,0.552,1224833,2325926,28,201.04,190.59,185.37,208.88,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.130Z,IREDA,119.8,-1.01,42.68,121.44,123.43,129.72,134.97,0.165,4969707,5013511,28,119.8,114.72,112.18,123.61,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.147Z,UCOBANK,26.4,-0.34,53.09,26.41,26.37,27.2,28.76,0.015,3699848,5626551,28,26.4,25.19,24.59,27.3,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.197Z,GRSE,2599,-0.02,48.17,2602.91,2636.34,2598.61,2625.62,1.923,356679,415757,28,2599,2460.55,2391.32,2702.84,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.212Z,CENTRALBK,31.36,-0.48,46.8,31.51,32.07,34.31,35.22,0.034,3574624,8959332,28,31.36,30.17,29.58,32.25,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.271Z,NBCC,95.33,-0.96,43.93,96.4,98.08,100.35,103.3,0.337,4742088,6658436,28,95.33,90.97,88.79,98.6,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.275Z,ACC,1362.8,-2.24,52.41,1369.56,1371.19,1510.42,1628.04,2.481,161060,202483,28,1362.8,1300.39,1269.19,1409.61,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:10.278Z,GUJENERGY,265.3,-3.74,30.31,280.27,309.15,363.58,372.2,3.39,972767,817078,28,265.3,247.26,238.25,278.83,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.292Z,GODIGIT,272.25,-2.91,43.64,276.15,290.99,318.7,323.7,0.735,385430,1379318,28,272.25,249.54,238.19,289.28,Bearish,SELL,SELL,3 days,5 days,1.33,18
2026-08-08T07:09:10.345Z,IGL,151.94,-1.39,49.41,153.79,156.81,170.9,178.74,0.767,788950,1508874,28,151.94,145.81,142.74,156.54,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.374Z,HBLENGINE,727.1,-1.23,45.36,733.73,753.89,763.81,825.02,4.554,548362,782594,28,727.1,685.8,665.15,758.08,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.509Z,SYNGENE,403.7,-0.8,41.37,410.58,423.82,489.8,489.42,0.405,806023,1704127,28,403.7,376.68,363.17,423.97,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.516Z,GPIL,240.61,-1.7,38.5,247.48,257.5,258.46,265.16,0.866,1747484,1351039,28,240.61,225.48,217.92,251.95,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.567Z,ZODIAC,251.5,-0.73,41.4,256.07,266.42,299.68,319.41,1.232,6076,8852,28,251.5,230.01,219.26,267.62,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.814Z,GODREJCP,1050,-2.53,45.93,1065.34,1058.5,1100.04,1121.13,-2.234,2659684,630808,23,1050,999.04,973.56,1088.22,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:10.392Z,JYOTICNC,784.3,-9.33,46.94,809.21,775.06,806.39,790.53,-1.243,6950507,1058167,23,784.3,713.36,677.88,837.51,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:10.542Z,ABREL,1382.8,-0.58,47.94,1400.64,1374.16,1445.5,1460.19,-6.674,265738,115463,23,1382.8,1295.51,1251.87,1448.26,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:09.632Z,AXISBANK,1238,-1.43,39.98,1262.8,1285.31,1265.72,1253.79,2.356,3628823,8102494,20,1238,1189.8,1165.7,1274.15,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.664Z,COALINDIA,415.25,-0.08,35.86,421.94,432.71,428.65,432.69,0.232,3493763,6742999,20,415.25,401.97,395.33,425.21,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.723Z,VBL,442,-0.45,38.15,455.94,475.21,479.76,473.97,0.578,2472286,7602745,20,442,417.92,405.88,460.06,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.829Z,INDIAMART,1755,-0.48,34.25,1816.22,1895.24,2103.41,2177.51,0.366,129819,155314,20,1755,1663.19,1617.29,1823.85,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.852Z,DRREDDY,1172,0.09,38.48,1192.29,1235.35,1255.99,1260.3,4.332,1072438,2200807,20,1172,1120.85,1095.28,1210.36,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.999Z,MFSL,1497.4,-1.41,37.77,1538.42,1575.04,1612.71,1635.13,0.226,359409,680546,20,1497.4,1421.95,1384.22,1553.99,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.087Z,PATANJALI,357.5,0.14,37.68,364.03,392.58,472.46,462.7,3.517,1987849,9321309,20,357.5,335.41,324.36,374.07,Bearish,SELL,SELL,3 days,5 days,1.33,18
2026-08-08T07:09:10.257Z,SJVN,67.96,-0.69,38.24,69.14,70.74,75.9,80.16,0.137,1763773,1893132,20,67.96,65.39,64.1,69.89,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.303Z,IRB,19.68,-1.25,39.74,20.06,20.46,21.05,21.44,0.046,7172175,10916780,20,19.68,18.87,18.46,20.29,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.397Z,SUNTV,486.65,-0.52,39.02,497.91,510.05,544.06,563.1,0.179,137019,253217,20,486.65,463.74,452.28,503.84,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.560Z,KELLTONTEC,14.12,-0.35,38.34,14.48,14.96,17.35,19.29,0.011,1222987,1499078,20,14.12,13.34,12.95,14.71,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.718Z,DLF,642,-1.09,47.24,652.89,637.77,644.66,642.35,-3.724,4883685,4557437,16,642,605.38,587.07,669.46,Bearish,SELL,SELL,3 days,1 week,1.33,18
2026-08-08T07:09:09.835Z,MAXHEALTH,1070,-0.93,43.98,1093.94,1078.94,1077.24,1075.51,-4.92,1728681,1583037,16,1070,1017.68,991.51,1109.24,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.859Z,SHREECEM,26010,-3.31,47.2,26592.18,26058.96,26340.53,26610.07,-95.56,24420,16515,16,26010,24802.8,24199.2,26915.4,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:09.901Z,BHARTIHEXA,1538.8,-0.9,40.49,1589.86,1562.01,1602.5,1648.17,-13.903,231683,159806,16,1538.8,1442.07,1393.71,1611.35,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:09.921Z,OIL,442.8,-0.27,49.34,444.56,445.76,448.99,458.53,-0.493,4232298,3263978,16,442.8,420.63,409.54,459.43,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:10.058Z,VOLTAS,1285,0.78,42.32,1313.74,1317.42,1346.73,1362.84,-6.025,811972,592008,16,1285,1214.19,1178.79,1338.11,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.669Z,LICI,394,1.66,33.79,415.62,418.61,420.52,418.84,-4.717,36390176,11190242,15,394,373.93,363.9,409.05,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.164Z,BLUESTARCO,1514,-3.63,32.76,1649.11,1659.36,1736.03,1774.94,-15.571,2392270,530659,15,1514,1398.67,1341,1600.5,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.260Z,METROBRAND,972.5,-2.85,34.69,1030.68,1033.27,1058.61,1105.73,-6.379,96791,53070,15,972.5,912.94,883.16,1017.17,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.378Z,EIHOTEL,306.55,-5.87,34.99,326.98,324.39,333.31,346.69,-2.603,1391523,206761,15,306.55,287.92,278.6,320.53,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.485Z,TATACHEM,673.55,1.11,35.22,685.85,704.12,754.8,770.08,-1.494,602174,364286,15,673.55,642.68,627.24,696.7,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.494Z,RATNAMANI,2197.6,-7.3,23.47,2431.48,2502.69,2450.26,2428.82,-17.922,333715,42441,15,2197.6,2031.52,1948.47,2322.16,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.614Z,HINDUNILVR,2096,0.79,45.7,2118.19,2146.6,2260.08,2315.19,-2.421,1054665,2033994,8,2096,2008.17,1964.26,2161.87,Bearish,SELL,SELL,3 days,5 days,1.33,18
2026-08-08T07:09:09.818Z,HDFCAMC,2545,0.27,43.98,2586.31,2617.27,2654.96,2652.71,-1.427,310098,896819,8,2545,2420.03,2357.54,2638.73,Bearish,SELL,SELL,3 days,1 week,1.33,18
2026-08-08T07:09:09.844Z,INDUSTOWER,386,0.04,39.34,393.12,401.4,404.33,398.11,-0.521,5731783,4366388,8,386,366.9,357.36,400.32,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.865Z,IDBI,84.22,-0.38,50.74,84.4,82.87,86.13,92,-0.298,2347275,11255217,8,84.22,79.94,77.8,87.43,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:09.874Z,HINDPETRO,393.05,-0.48,50.82,393.9,392.83,402.59,403.73,-0.071,4603878,6534942,8,393.05,373.48,363.69,407.73,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.888Z,NHPC,76.92,-0.75,40.87,78.78,78.65,79.14,78.97,-0.283,7065480,14767820,8,76.92,73.32,71.52,79.62,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.890Z,SRF,2615,-0.38,40.56,2689.52,2705.67,2744.39,2765.64,-14.363,262181,611090,8,2615,2483.11,2417.17,2713.91,Bearish,SELL,SELL,3 days,5 days,1.33,18
2026-08-08T07:09:09.944Z,TORNTPOWER,1350.8,1.93,38.08,1394.66,1423.59,1422.95,1405.42,-10.089,379616,364454,8,1350.8,1283.44,1249.76,1401.32,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.955Z,SCHAEFFLER,4035.2,-1.33,42.97,4108.69,4112.2,4042.88,4059.98,-10.963,34157,63814,8,4035.2,3822.69,3716.44,4194.58,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.983Z,HDBFS,665.65,-1.37,29.95,694.58,698.79,703.95,720.8,-4.346,707215,582308,8,665.65,634.38,618.74,689.1,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.985Z,COLPAL,2030,-0.49,45.07,2066.7,2061.4,2101.44,2151.77,-8.378,280296,390240,8,2030,1924.88,1872.32,2108.84,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.008Z,TATACOMM,1755.2,1.14,40.6,1793.29,1816.58,1741.95,1772.89,-0.43,156599,312940,8,1755.2,1648.02,1594.44,1835.58,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.063Z,JKCEMENT,5379.5,-1.91,45.81,5515.21,5454.34,5651.23,5853.22,-26.391,22983,75226,8,5379.5,5075.85,4924.02,5607.24,Neutral,SELL,SELL,4 days,1 week,1.33,27
2026-08-08T07:09:10.224Z,CDSL,1328,-0.23,46.6,1342.51,1327.24,1358.66,1399.96,-6.138,571095,1408845,8,1328,1268.95,1239.43,1372.29,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.226Z,LICHSGFIN,504.25,-0.15,31.19,530.65,539.19,543.74,542.26,-4.332,1604722,1434144,8,504.25,481.83,470.62,521.06,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.289Z,GILLETTE,7683.5,-0.06,45.91,7760.68,7791.22,8277.69,8482.87,-19.02,8660,19661,8,7683.5,7370.79,7214.44,7918.03,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.407Z,ERIS,1382.4,0.53,43.33,1408.89,1410.48,1453.13,1521.1,-7.433,53999,103123,8,1382.4,1303.39,1263.89,1441.65,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.464Z,ECLERX,1769.1,-5.52,49.95,1811.36,1684.94,1764.9,1887.65,-19.462,378424,584527,8,1769.1,1576.37,1480.01,1913.64,Neutral,SELL,HOLD,4 days,1 week,1.33,24
2026-08-08T07:09:10.474Z,PSB,23.79,-0.79,44.82,24.05,24.27,25.62,27.22,-0.033,786849,1426284,8,23.79,22.66,22.1,24.64,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.502Z,NATCOPHARM,916.65,0.45,43.16,929.79,949.61,955.22,926.8,-1.945,168655,317949,8,916.65,871.33,848.67,950.64,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.528Z,BIKAJI,623.5,-0.12,38.1,640.05,645.83,669.72,704.74,-0.565,124458,100299,8,623.5,593.87,579.06,645.72,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.529Z,DCMSHRIRAM,1016.8,0.63,44.59,1028,1045,1125.55,1223.09,-0.865,72865,197201,8,1016.8,948.57,914.46,1067.97,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.558Z,INOXGREEN,179.43,1.97,42.73,185.54,186.74,182.56,188.08,-1.565,409460,1309470,8,179.43,161.61,152.7,192.8,Bearish,SELL,HOLD,4 days,1 week,1.33,15
2026-08-08T07:09:09.602Z,HDFCBANK,731,-0.45,34.23,757.32,772.82,842.99,855.95,-2.888,19382042,29949862,0,731,705.39,692.58,750.21,Bearish,SELL,SELL,3 days,4 days,1.33,18
2026-08-08T07:09:09.651Z,ONGC,238.85,0.44,39.32,242.9,249.57,256.26,261.84,-0.298,10078070,11556956,0,238.85,229.75,225.19,245.68,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.666Z,POWERGRID,271.6,0.31,32.84,282.83,286.8,288.59,285.99,-1.394,7795199,9022042,0,271.6,260.46,254.9,279.95,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.780Z,HDFCLIFE,540,-0.46,39.5,553.13,568.36,639.48,664.7,-0.726,1413369,3922388,0,540,517.62,506.44,556.78,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.787Z,MUTHOOTFIN,2890,-0.15,39.98,2981.35,3071.01,3226.57,3272.35,-10.625,813420,1211742,0,2890,2695.53,2598.3,3035.85,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.789Z,SBIFUNDS,571.75,0.49,,585.78,596.74,605.89,598.62,-1.433,1904705,10876028,0,571.75,542.44,527.79,593.73,Bearish,SELL,SELL,3 days,1 week,1.33,18
2026-08-08T07:09:09.917Z,DABUR,410,-0.97,36.91,424.99,431.9,463.07,483.14,-1.769,1596570,2114453,0,410,391.73,382.6,423.7,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:09.946Z,SUZLON,48.15,0.1,31.1,50.32,52.22,52.9,52.73,-0.148,52362545,70923751,0,48.15,45.3,43.88,50.29,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.015Z,UPL,573,0.04,39.27,595.85,606.11,651.79,681.43,-3.627,882844,2079339,0,573,543.4,528.59,595.2,Bearish,SELL,SELL,3 days,5 days,1.33,18
2026-08-08T07:09:10.238Z,PGHH,8497,0.15,35.47,8737.6,9022.03,10524.4,10902.26,-24.592,8475,21179,0,8497,8150.27,7976.9,8757.05,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.395Z,GESHIP,1341.8,-0.82,39.85,1397,1422.16,1325.78,1390.3,-2.433,777727,944524,0,1341.8,1228.55,1171.92,1426.74,Bearish,SELL,BUY,4 days,1 week,1.33,12
2026-08-08T07:09:10.436Z,ONESOURCE,1576,1.44,39.39,1632.88,1650.1,1655.32,1581.02,-14.035,200704,306310,0,1576,1439.38,1371.07,1678.47,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.498Z,MEDPLUS,700.25,1.44,28.74,740.34,790.64,826.14,822.46,-3.76,85998,316630,0,700.25,653,629.37,735.69,Bearish,SELL,SELL,4 days,1 week,1.33,18
2026-08-08T07:09:10.535Z,CIEINDIA,410.5,0.05,35.69,428.91,444.14,442.26,451.91,-1.856,325465,620630,0,410.5,385.41,372.86,429.32,Bearish,SELL,HOLD,4 days,1 week,1.33,15
